action,ticker,date,price,shares,invest,regime,rank_score,rs_score,sigma,mu,sigma_mult,source,order_type,confidence,kelly_target_pct,attribution_version,source_job,source_task,order_source,panel_score,expected_return,score_snapshot,decision_inputs,event_id,gross_pnl,proceeds_basis,net_pnl_after_tax,pnl_pct,hold_days,tax,exit_reason,partial,exit_signal_reason,exit_stop_loss_pct,exit_stop_n_sigma,exit_max_single_day_loss_pct,exit_sdl_n_sigma,exit_trailing_stop_trigger_pct,exit_trailing_stop_trail_pct,exit_atr_n_multiplier,exit_max_hold_days
sell,GS,2024-11-05,526.8546299682617,23.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.60489575609709, 'panel_score': 0.187502920627594, 'mu': 0.04162408737289545, 'sigma': 0.2514136858112561, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=78', 'partial': False, 'quantity': None, 'hold_days': 78, 'pnl_pct': 0.05170975050537462, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",53,595.7927018066421,11521.863787463379,297.89635090332104,0.05170975050537462,78.0,297.89635090332104,max_hold,False,max_hold days=78,0.08,,0.06,,0.15,0.1,,40.0
sell,LMT,2024-11-05,546.64065,19.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5861390257409709, 'panel_score': 0.11109931766986847, 'mu': 0.03500515778069769, 'sigma': 0.16327383284306798, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=55', 'partial': False, 'quantity': None, 'hold_days': 55, 'pnl_pct': -0.04842367422491079, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",54,-528.5299903930645,10914.702340393065,-528.5299903930645,-0.04842367422491079,55.0,0.0,max_hold,False,max_hold days=55,0.08,,0.06,,0.15,0.1,,40.0
sell,NEM,2024-11-05,45.9908,206.0,,CHOPPY,,,,,,ExitPipeline,SELL_stop_loss,0.5,,exit_decision_v1,TickerSellJob,stop_loss,TickerSellJob.stop_loss,,,"{'rank_score': 0.5999619972540807, 'panel_score': 0.16729292273521423, 'mu': 0.03988190785226086, 'sigma': 0.29088822429480976, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=11.2% ≥ 8.0% (abs=8.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 55, 'pnl_pct': -0.11178322960858052, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",55,-1192.3283453964232,10666.433145396422,-1192.3283453964232,-0.11178322960858052,55.0,0.0,stop_loss,False,stop_loss loss=11.2% ≥ 8.0% (abs=8.0% / σN=0.0%),0.08,,0.06,,0.15,0.1,,40.0
sell,BAC,2024-11-05,41.87162506790161,284.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5873229878899098, 'panel_score': 0.11588973551988602, 'mu': 0.035422643194152593, 'sigma': 0.24584987561002442, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=54', 'partial': False, 'quantity': None, 'hold_days': 54, 'pnl_pct': 0.08149768385791441, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",56,896.1027894805902,10995.438729803467,448.0513947402951,0.08149768385791441,54.0,448.0513947402951,max_hold,False,max_hold days=54,0.08,,0.06,,0.15,0.1,,40.0
sell,PM,2024-11-05,132.16356444091798,87.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5724638429410096, 'panel_score': 0.05604635179042816, 'mu': 0.030185421025688643, 'sigma': 0.16026840087995253, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=54', 'partial': False, 'quantity': None, 'hold_days': 54, 'pnl_pct': 0.055721484809771606, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",57,606.8820834182752,10891.348022941589,303.4410417091376,0.055721484809771606,54.0,303.4410417091376,max_hold,False,max_hold days=54,0.08,,0.06,,0.15,0.1,,40.0
buy,D,2024-11-07,56.641327068328856,119.0,6740.3179211311335,BULL_CALM,0.5987317676667772,0.0,0.19894313499535568,0.039447651307458635,,qp,QP_BUY,0.5,0.075,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.16226842999458313,,"{'rank_score': 0.5987317676667772, 'panel_score': 0.16226842999458313, 'rs_score': 0.0, 'mu': 0.039447651307458635, 'sigma': 0.19894313499535568, 'kelly_target_pct': 0.075, 'expected_return': 0.039447651307458635, 'confidence': 0.5, 'regime': 'BULL_CALM'}","{'delta_w': 0.06742100269060847, 'target_w': 0.06742100269060847, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",58,,,,,,,,,,,,,,,,,
buy,HD,2024-11-08,405.9811738952637,12.0,4871.774086743164,BULL_CALM,0.5816862014435185,-0.10887935556357808,0.18030292702247394,0.03343533404689774,,qp,QP_BUY,0.6972811306847825,0.10459216960271737,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.09311868995428085,,"{'rank_score': 0.5816862014435185, 'panel_score': 0.09311868995428085, 'rs_score': -0.10887935556357808, 'mu': 0.03343533404689774, 'sigma': 0.18030292702247394, 'kelly_target_pct': 0.10459216960271737, 'expected_return': 0.03343533404689774, 'confidence': 0.6972811306847825, 'regime': 'BULL_CALM'}","{'delta_w': 0.0518898862124128, 'target_w': 0.0518898862124128, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",59,,,,,,,,,,,,,,,,,
buy,XOM,2024-11-11,120.49409522094726,50.0,6024.704761047363,BULL_CALM,0.5920706597438187,-0.04537097454845951,0.22818425739477902,0.03709713982821035,,qp,QP_BUY,0.6546599970001805,0.09819899955002707,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.13514064252376556,,"{'rank_score': 0.5920706597438187, 'panel_score': 0.13514064252376556, 'rs_score': -0.04537097454845951, 'mu': 0.03709713982821035, 'sigma': 0.22818425739477902, 'kelly_target_pct': 0.09819899955002707, 'expected_return': 0.03709713982821035, 'confidence': 0.6546599970001805, 'regime': 'BULL_CALM'}","{'delta_w': 0.059966061500740304, 'target_w': 0.059966061500740304, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",60,,,,,,,,,,,,,,,,,
buy,BAC,2024-11-12,45.86917261047363,119.0,5458.431540646362,BULL_CALM,0.6167460296956673,0.0,0.2715690413212912,0.04581256263015122,,qp,QP_BUY,0.6492912137501653,0.09739368206252479,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.2364102303981781,,"{'rank_score': 0.6167460296956673, 'panel_score': 0.2364102303981781, 'rs_score': 0.0, 'mu': 0.04581256263015122, 'sigma': 0.2715690413212912, 'kelly_target_pct': 0.09739368206252479, 'expected_return': 0.04581256263015122, 'confidence': 0.6492912137501653, 'regime': 'BULL_CALM'}","{'delta_w': 0.05457282288462294, 'target_w': 0.05457282288462294, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",61,,,,,,,,,,,,,,,,,
buy,DUK,2024-11-14,110.70213630523682,49.0,5424.404678956605,BULL_CALM,0.5854777103313216,0.0,0.17540388373829766,0.034771966595093504,,qp,QP_BUY,0.6447984414246308,0.09671976621369462,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.10842357575893402,,"{'rank_score': 0.5854777103313216, 'panel_score': 0.10842357575893402, 'rs_score': 0.0, 'mu': 0.034771966595093504, 'sigma': 0.17540388373829766, 'kelly_target_pct': 0.09671976621369462, 'expected_return': 0.034771966595093504, 'confidence': 0.6447984414246308, 'regime': 'BULL_CALM'}","{'delta_w': 0.05466998753313195, 'target_w': 0.05466998753313195, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",62,,,,,,,,,,,,,,,,,
buy,GILD,2024-11-15,88.41768152618408,63.0,5570.313936149597,BULL_CALM,0.6028255144044966,0.0,0.23237792899481227,0.04089294416177752,,qp,QP_BUY,0.6406733609838169,0.09610100414757253,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.17901206016540527,,"{'rank_score': 0.6028255144044966, 'panel_score': 0.17901206016540527, 'rs_score': 0.0, 'mu': 0.04089294416177752, 'sigma': 0.23237792899481227, 'kelly_target_pct': 0.09610100414757253, 'expected_return': 0.04089294416177752, 'confidence': 0.6406733609838169, 'regime': 'BULL_CALM'}","{'delta_w': 0.05588285296145171, 'target_w': 0.05588285296145171, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",63,,,,,,,,,,,,,,,,,
buy,HD,2024-11-19,406.88134779052734,12.0,4882.576173486328,BULL_CALM,0.5907023905601104,0.0,0.18033411567931368,0.036614474228043085,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.6598114827486012,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.12958422303199768,,"{'rank_score': 0.5907023905601104, 'panel_score': 0.12958422303199768, 'rs_score': 0.0, 'mu': 0.036614474228043085, 'sigma': 0.18033411567931368, 'kelly_target_pct': 0.09897172241229019, 'expected_return': 0.036614474228043085, 'confidence': 0.6598114827486012, 'regime': 'BULL_CALM'}","{'current_pct': 0.04837488002784027, 'kelly_target_pct': 0.09897172241229019, 'delta_pct': 0.05059684238444992, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 48680.575225703185, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",64,,,,,,,,,,,,,,,,,
buy,JNJ,2024-12-03,152.39047261047364,38.0,5790.837959197998,BULL_CALM,0.5702775449605808,-0.037499465632296,0.12430059586169226,0.029415203701588902,,qp,QP_BUY,0.6558743186141017,0.09838114779211525,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.0472874715924263,,"{'rank_score': 0.5702775449605808, 'panel_score': 0.0472874715924263, 'rs_score': -0.037499465632296, 'mu': 0.029415203701588902, 'sigma': 0.12430059586169226, 'kelly_target_pct': 0.09838114779211525, 'expected_return': 0.029415203701588902, 'confidence': 0.6558743186141017, 'regime': 'BULL_CALM'}","{'delta_w': 0.05655786594594894, 'target_w': 0.05655786594594894, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",65,,,,,,,,,,,,,,,,,
buy,LMT,2024-12-05,517.5834764648438,10.0,5175.834764648438,BULL_CALM,0.6020674714711811,-0.05862449977444195,0.22086704691670195,0.04062527278530268,,qp,QP_BUY,0.7042567716418112,0.10563851574627169,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.17590731382369995,,"{'rank_score': 0.6020674714711811, 'panel_score': 0.17590731382369995, 'rs_score': -0.05862449977444195, 'mu': 0.04062527278530268, 'sigma': 0.22086704691670195, 'kelly_target_pct': 0.10563851574627169, 'expected_return': 0.04062527278530268, 'confidence': 0.7042567716418112, 'regime': 'BULL_CALM'}","{'delta_w': 0.05289820999811856, 'target_w': 0.05289820999811856, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",66,,,,,,,,,,,,,,,,,
buy,BAC,2024-12-05,47.0094,112.0,5265.0527999999995,BULL_CALM,0.606163438739161,0.0,0.26562025684004054,0.04207188387373899,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7042567716418112,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.19271068274974823,,"{'rank_score': 0.606163438739161, 'panel_score': 0.19271068274974823, 'rs_score': 0.0, 'mu': 0.04207188387373899, 'sigma': 0.26562025684004054, 'kelly_target_pct': 0.10563851574627169, 'expected_return': 0.04207188387373899, 'confidence': 0.7042567716418112, 'regime': 'BULL_CALM'}","{'current_pct': 0.05441239925243515, 'kelly_target_pct': 0.10563851574627169, 'delta_pct': 0.051226116493836536, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 38007.16109301886, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",67,,,,,,,,,,,,,,,,,
buy,DUK,2024-12-05,114.03280413665772,46.0,5245.508990286255,BULL_CALM,0.582555348297786,0.0,0.17728442309103937,0.03374169469751393,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7042567716418112,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.09662217646837234,,"{'rank_score': 0.582555348297786, 'panel_score': 0.09662217646837234, 'rs_score': 0.0, 'mu': 0.03374169469751393, 'sigma': 0.17728442309103937, 'kelly_target_pct': 0.10563851574627169, 'expected_return': 0.03374169469751393, 'confidence': 0.7042567716418112, 'regime': 'BULL_CALM'}","{'current_pct': 0.05434906668967822, 'kelly_target_pct': 0.10563851574627169, 'delta_pct': 0.05128944905659347, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 38007.16109301886, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",68,,,,,,,,,,,,,,,,,
buy,JNJ,2024-12-05,149.54990827331542,34.0,5084.696881292724,BULL_CALM,0.5680742919405259,0.0,0.12563373521716487,0.02863908733000773,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.7042567716418112,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.03847147524356842,,"{'rank_score': 0.5680742919405259, 'panel_score': 0.03847147524356842, 'rs_score': 0.0, 'mu': 0.02863908733000773, 'sigma': 0.12563373521716487, 'kelly_target_pct': 0.10563851574627169, 'expected_return': 0.02863908733000773, 'confidence': 0.7042567716418112, 'regime': 'BULL_CALM'}","{'current_pct': 0.05527591675497233, 'kelly_target_pct': 0.10563851574627169, 'delta_pct': 0.05036259899129936, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 38007.16109301886, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",69,,,,,,,,,,,,,,,,,
buy,LMT,2024-12-06,513.1326353027343,10.0,5131.326353027343,BULL_CALM,0.6077434197659186,0.0,0.22121050884709662,0.04263005708582765,1.0,TopUpJob.TopUpHeldTask,TOP_UP,0.6735563507383197,,order_attribution_v1,TopUpJob,TopUpHeldTask,TopUpJob.TopUpHeldTask,0.19920700788497925,,"{'rank_score': 0.6077434197659186, 'panel_score': 0.19920700788497925, 'rs_score': 0.0, 'mu': 0.04263005708582765, 'sigma': 0.22121050884709662, 'kelly_target_pct': 0.10103345261074795, 'expected_return': 0.04263005708582765, 'confidence': 0.6735563507383197, 'regime': 'BULL_CALM'}","{'current_pct': 0.050092640898809, 'kelly_target_pct': 0.10103345261074795, 'delta_pct': 0.05094081171193895, 'top_up_threshold': 0.05, 'topup_conviction_floor': 0.2, 'cash_before': 17236.06765679145, 'acceptance_reason': 'kelly_target_above_current_weight', 'order_type': 'TOP_UP', 'source_job': 'TopUpJob', 'source_task': 'TopUpHeldTask'}",70,,,,,,,,,,,,,,,,,
sell,MSFT,2024-12-18,437.3025366455078,27.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5565909325190442, 'panel_score': -0.0073049128986895084, 'mu': 0.02459495808924932, 'sigma': 0.1993894736684097, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=75', 'partial': False, 'quantity': None, 'hold_days': 75, 'pnl_pct': 0.050762082907617384, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",71,570.401687988282,11236.76680144043,285.200843994141,0.050762082907617384,75.0,285.200843994141,max_hold,False,max_hold days=75,0.08,,0.06,,0.15,0.1,,40.0
sell,WMT,2024-12-18,93.53129305114746,77.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5823733712600685, 'panel_score': 0.09588799625635147, 'mu': 0.03367754514707569, 'sigma': 0.19662304508205605, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=49', 'partial': False, 'quantity': None, 'hold_days': 49, 'pnl_pct': 0.14689482162077674, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",72,922.4239232116706,6279.485641726684,461.2119616058353,0.14689482162077674,49.0,461.2119616058353,max_hold,False,max_hold days=49,0.08,,0.06,,0.15,0.1,,40.0
sell,D,2024-12-18,52.61947506790161,119.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5825327248075556, 'panel_score': 0.09653082489967346, 'mu': 0.03373371891994803, 'sigma': 0.20291698940068456, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=41', 'partial': False, 'quantity': None, 'hold_days': 41, 'pnl_pct': -0.0710056103660056, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",73,-478.6003880508415,6740.3179211311335,-478.6003880508415,-0.0710056103660056,41.0,0.0,max_hold,False,max_hold days=41,0.08,,0.06,,0.15,0.1,,40.0
sell,HD,2024-12-18,393.7412433227539,24.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.5,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.5823000989058503, 'panel_score': 0.09559270739555359, 'mu': 0.033651718376020906, 'sigma': 0.18033411567931368, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=40', 'partial': False, 'quantity': None, 'hold_days': 40, 'pnl_pct': -0.031223035092880925, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",74,-304.56042048339805,9754.350260229492,-304.56042048339805,-0.031223035092880925,40.0,0.0,max_hold,False,max_hold days=40,0.08,,0.06,,0.15,0.1,,40.0
sell,XOM,2024-12-18,106.39871416931153,50.0,,CHOPPY,,,,,,ExitPipeline,SELL_stop_loss,0.5,,exit_decision_v1,TickerSellJob,stop_loss,TickerSellJob.stop_loss,,,"{'rank_score': 0.5544625381354118, 'panel_score': -0.015760470181703568, 'mu': 0.023845523145901815, 'sigma': 0.2281361545843592, 'kelly_target_pct': 0.075, 'confidence': 0.5, 'regime': 'CHOPPY'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=11.7% ≥ 8.0% (abs=8.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 37, 'pnl_pct': -0.11697984889458152, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",75,-704.7690525817861,6024.704761047363,-704.7690525817861,-0.11697984889458152,37.0,0.0,stop_loss,False,stop_loss loss=11.7% ≥ 8.0% (abs=8.0% / σN=0.0%),0.08,,0.06,,0.15,0.1,,40.0
sell,BAC,2024-12-23,43.88122138977051,231.0,,CHOPPY,,,,,,ExitPipeline,SELL_max_hold,0.0,,exit_decision_v1,TickerSellJob,max_hold,TickerSellJob.max_hold,,,"{'rank_score': 0.6090129778900525, 'panel_score': 0.20443594455718994, 'mu': 0.04307866268881231, 'sigma': 0.26562025684004054, 'kelly_target_pct': 0.075, 'confidence': 0.0, 'regime': 'CHOPPY'}","{'acceptance_reason': 'max_hold', 'exit_reason': 'max_hold', 'signal_reason': 'max_hold days=41', 'partial': False, 'quantity': None, 'hold_days': 41, 'pnl_pct': -0.0547324154132161, 'stop_loss_pct': 0.08, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.06, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.15, 'trailing_stop_trail_pct': 0.1, 'atr_n_multiplier': None, 'max_hold_days': 40}",76,-586.9221996093747,10723.484340646362,-586.9221996093747,-0.0547324154132161,41.0,0.0,max_hold,False,max_hold days=41,0.08,,0.06,,0.15,0.1,,40.0
sell,LMT,2024-12-24,488.03237888183594,20.0,,BEAR,,,,,,ExitPipeline,SELL_stop_loss,0.5,,exit_decision_v1,TickerSellJob,stop_loss,TickerSellJob.stop_loss,,,"{'rank_score': 0.5863021817093645, 'panel_score': 0.11175946146249771, 'mu': 0.03506268938082825, 'sigma': 0.22121050884709662, 'kelly_target_pct': 0.0, 'confidence': 0.5, 'regime': 'BEAR'}","{'acceptance_reason': 'stop_loss', 'exit_reason': 'stop_loss', 'signal_reason': 'stop_loss loss=5.3% ≥ 5.0% (abs=5.0% / σN=0.0%)', 'partial': False, 'quantity': None, 'hold_days': 19, 'pnl_pct': -0.053022702740315744, 'stop_loss_pct': 0.05, 'stop_n_sigma': None, 'max_single_day_loss_pct': 0.0, 'sdl_n_sigma': None, 'trailing_stop_trigger_pct': 0.1, 'trailing_stop_trail_pct': 0.05, 'atr_n_multiplier': None, 'max_hold_days': 500}",77,-546.5135400390627,10307.161117675781,-546.5135400390627,-0.053022702740315744,19.0,0.0,stop_loss,False,stop_loss loss=5.3% ≥ 5.0% (abs=5.0% / σN=0.0%),0.05,,0.0,,0.1,0.05,,500.0
buy,WMT,2025-01-03,90.79815477905274,57.0,5175.494822406006,BULL_CALM,0.5915776785871508,-0.0376626704119053,0.17281178224823893,0.03692322618299499,,qp,QP_BUY,0.6486478630711023,0.09729717946066535,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.13313749432563782,,"{'rank_score': 0.5915776785871508, 'panel_score': 0.13313749432563782, 'rs_score': -0.0376626704119053, 'mu': 0.03692322618299499, 'sigma': 0.17281178224823893, 'kelly_target_pct': 0.09729717946066535, 'expected_return': 0.03692322618299499, 'confidence': 0.6486478630711023, 'regime': 'BULL_CALM'}","{'delta_w': 0.05386324853791863, 'target_w': 0.05386324853791863, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",78,,,,,,,,,,,,,,,,,
buy,TJX,2025-01-15,119.13382261047363,41.0,4884.486727029419,BULL_CALM,0.5768872930962301,0.0,0.1445848001596718,0.03174399940329824,,qp,QP_BUY,0.6106860467499138,0.09160290701248706,order_attribution_v1,JointPortfolioQPJob,JointPortfolioQPTask,JointPortfolioQPJob.JointPortfolioQPTask,0.07379935681819916,,"{'rank_score': 0.5768872930962301, 'panel_score': 0.07379935681819916, 'rs_score': 0.0, 'mu': 0.03174399940329824, 'sigma': 0.1445848001596718, 'kelly_target_pct': 0.09160290701248706, 'expected_return': 0.03174399940329824, 'confidence': 0.6106860467499138, 'regime': 'BULL_CALM'}","{'delta_w': 0.05059288833929312, 'target_w': 0.05059288833929312, 'solver_status': 'optimal', 'acceptance_reason': 'qp_target_weight_increase', 'order_type': 'QP_BUY', 'source_job': 'JointPortfolioQPJob', 'source_task': 'JointPortfolioQPTask'}",79,,,,,,,,,,,,,,,,,
